ModelID,expr::cell_cycle_mitosis,expr::microtubule_spindle,expr::apoptosis,expr::dna_damage_repair,expr::mapk_signaling,expr::pi3k_akt_mtor,expr::emt_adhesion,expr::oxidative_stress_ferroptosis,expr::proteasome_er_stress,expr::chromatin_hdac,expr::drug_transport_metabolism,expr::receptor_tyrosine_kinase,expr::global_mean,expr::global_abs_mean,mut::cell_cycle_mitosis,mut::microtubule_spindle,mut::apoptosis,mut::dna_damage_repair,mut::mapk_signaling,mut::pi3k_akt_mtor,mut::emt_adhesion,mut::oxidative_stress_ferroptosis,mut::proteasome_er_stress,mut::chromatin_hdac,mut::drug_transport_metabolism,mut::receptor_tyrosine_kinase,mut::global_mean,mut::global_abs_mean,cnv::cell_cycle_mitosis,cnv::microtubule_spindle,cnv::apoptosis,cnv::dna_damage_repair,cnv::mapk_signaling,cnv::pi3k_akt_mtor,cnv::emt_adhesion,cnv::oxidative_stress_ferroptosis,cnv::proteasome_er_stress,cnv::chromatin_hdac,cnv::drug_transport_metabolism,cnv::receptor_tyrosine_kinase,cnv::global_mean,cnv::global_abs_mean,meth::cell_cycle_mitosis,meth::microtubule_spindle,meth::apoptosis,meth::dna_damage_repair,meth::mapk_signaling,meth::pi3k_akt_mtor,meth::emt_adhesion,meth::oxidative_stress_ferroptosis,meth::proteasome_er_stress,meth::chromatin_hdac,meth::drug_transport_metabolism,meth::receptor_tyrosine_kinase,meth::global_mean,meth::global_abs_mean,prot::cell_cycle_mitosis,prot::microtubule_spindle,prot::apoptosis,prot::dna_damage_repair,prot::mapk_signaling,prot::pi3k_akt_mtor,prot::emt_adhesion,prot::oxidative_stress_ferroptosis,prot::proteasome_er_stress,prot::chromatin_hdac,prot::drug_transport_metabolism,prot::receptor_tyrosine_kinase,prot::global_mean,prot::global_abs_mean
ACH-000390,0.0,-0.024142725,-0.24290882,0.22112708,0.0091680335,0.0,-0.53024906,1.573678,-0.17882,-0.37426937,1.707789,0.049532875,0.0347916,0.67704654,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.056,0.056,0.38809255,0.4905472,-0.14052221,-0.073802054,-0.18601444,0.8102845,0.39610526,0.734017,0.445697,0.25153518,1.3187165,0.34014484,0.45001745,0.90607953,-0.4119815,-0.39473742,-0.38076335,0.510494,-0.6680581,0.11521,-1.2658124,-1.3157274,-0.12050126,-0.4510674,-0.9815754,-0.5657516,-0.5046991,0.9925124,0.12522797,0.021253156,-0.37778094,-0.108857736,0.15385064,-0.020600753,0.5316576,-0.19850612,0.41008517,-0.2535466,-0.558628,0.1830527,0.10387652,0.5757308
ACH-000394,0.0,1.8956331,-0.35802937,-1.5010402,-0.6939987,0.0,-0.29228798,-0.43698832,0.22908062,1.3861822,-0.37215218,-0.35339972,0.29204586,0.95814526,0.0,0.0,0.0,0.2,0.0,0.6666667,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.078,-0.1022634,-0.9597577,0.070614524,-0.42168838,-0.23348969,0.7551385,-0.5524707,0.07609311,0.07707104,-0.18483686,0.24141744,0.14940898,0.060149744,0.6676536,0.20107761,-0.050668657,-0.0059392303,-0.1936359,0.0507026,-0.01532352,0.46671212,0.7388318,-0.28160688,0.31443706,0.672182,0.26940188,-0.05867467,0.6757966,-0.19258423,-1.0494325,-0.6403713,-1.1850468,-0.619297,0.0036997795,-0.32106805,-0.09142112,-0.302161,-0.8480493,2.3002224,1.3243341,-0.35209134,0.9799268
ACH-000399,0.0,1.1883806,0.060778424,0.0850533,0.19701082,0.0,-0.3700763,-0.30268392,0.13742363,1.3550031,-0.6967012,0.35903403,0.3988904,0.9527311,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.072,0.072,-1.1784258,-0.56873715,0.26795655,-0.0046722777,-0.1091896,0.12590946,-0.2614673,1.2147068,0.0037430814,-0.044106666,0.9577483,-0.036556885,0.07863584,0.54937774,-0.56197816,0.07061998,-0.032100476,0.1485426,0.0026528358,-0.059294492,-0.83500844,0.07762322,-0.23302014,0.011601061,0.8964464,0.10995559,0.10461937,0.7129186,-0.59943414,-0.048852943,0.21068731,1.064904,0.3121751,0.22622319,-1.3206322,-0.62158304,0.010025682,0.44658524,-1.2117047,0.098634824,-0.026587596,0.86802477
ACH-000400,0.0,-1.25172,-0.14619713,0.36788216,0.22468759,0.0,-0.68834305,-0.18705831,-0.23527527,0.13490343,0.25780958,-0.07877216,-0.09062462,0.8250403,0.0,0.0,0.0,0.0,0.25,0.0,0.33333334,0.0,0.0,0.2,0.0,0.33333334,0.069,0.069,-0.31153777,-0.3820811,-0.61871976,-0.21841499,0.1646636,0.08810682,-0.32924032,-0.3634025,0.22388647,0.8544732,1.1348977,0.21014939,0.43963528,0.92510074,0.08243928,0.10915293,0.67940617,0.5954254,0.3507957,1.2185426,0.36055824,-0.21000253,0.6179812,-0.2527939,0.16086496,0.482727,0.1859413,0.71195084,-0.33380115,-0.8103431,-0.17103472,-1.3802007,0.39184088,-0.37858316,0.20855261,-0.1990203,-0.7343731,-0.09380734,1.9361022,1.6810861,-0.39797038,0.94028753
ACH-000401,0.0,0.82554984,-0.18433793,0.52990204,-0.039173216,0.0,0.9285039,0.23355483,0.27229828,0.27460012,-0.1900383,-0.32362807,0.06229429,0.74834806,0.0,0.0,0.0,0.2,0.25,0.0,0.33333334,0.0,0.0,0.2,0.0,0.33333334,0.14,0.14,-0.17307393,0.11700801,0.124711014,-0.5329344,0.11501669,-0.08540193,0.085921325,1.52159,0.27728987,-0.05613167,0.0006451905,0.0059455596,0.06674383,0.5132108,-0.33579725,-0.18881027,0.19386053,-0.37550914,-0.88222766,1.2143706,-1.2658124,-0.4285841,-0.8715349,-0.41926256,-0.2884815,-0.68495876,-0.337486,0.9714949,0.08630488,-0.03253024,-0.08271277,-0.12625259,0.9467081,-0.29557568,-0.25807247,0.7402071,0.45312414,-0.44938374,-0.00663855,1.5674766,0.27678585,0.7248615
ACH-000402,0.0,-0.09587889,-1.292462,1.3891449,-1.6444147,0.0,-0.93570644,-1.1705148,-2.2695918,-2.39481,-0.65863085,-1.138354,-0.66079223,1.0993901,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,-0.08247252,-0.454629,0.41855568,0.19529831,0.027532471,-0.25878435,-0.46085978,0.24371937,0.38040265,0.54715127,0.5612557,0.19456398,0.090270706,0.459672,0.26590526,-0.30493292,-0.09145917,0.6416336,1.1559598,-0.03749168,1.1556573,-0.0959108,0.042436082,0.5313436,1.287972,1.196154,0.39994603,0.93588245,-0.375007,0.09873794,0.18994825,0.18011968,-0.13606787,0.09497623,0.759075,0.120135196,0.3754813,-0.46505463,-0.26368597,0.098634824,0.043739866,0.7046023
ACH-000407,0.0,0.542164,-0.33131438,-0.7518135,0.13820219,0.0,0.8596677,-0.4194086,1.9431914,0.07490929,-0.5816611,0.25380683,-0.019708632,0.65784806,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.037,0.037,0.51516485,0.82732844,-0.119497366,-0.07620015,0.9467098,0.1120037,-0.20482844,-0.31892094,2.7429156,0.5676568,-0.25682512,-0.042786375,0.120838754,0.5862188,-0.5588354,-0.19693592,0.24564467,0.52357996,-0.56359804,1.2530823,-0.7881747,1.1095057,0.11511389,0.4729597,-0.5269461,-0.48852035,0.06634566,0.7996538,0.5400939,0.20774965,-0.07554428,-0.12725726,0.8279377,-0.32261407,-0.2699567,-0.15224776,0.40294343,-0.034069743,0.10008177,1.7763561,0.04537393,0.61096084
ACH-000408,0.0,-1.0173551,0.045022655,-0.18957247,0.03168149,0.0,-0.44330984,-0.318677,-0.23760638,-0.6558115,-0.36225507,0.15708701,0.04106119,0.7022438,0.0,0.0,0.0,0.2,0.0,0.33333334,0.6666667,0.0,0.0,0.2,0.0,0.16666667,0.075,0.075,0.9976331,0.68041766,-0.16266675,-0.70856315,-0.39690378,0.28311706,1.2553765,1.2714051,0.42067033,-0.51175916,3.5946758,-0.32930517,0.18821149,0.86990124,0.329497,1.2377754,0.18948185,-0.22302613,0.40861106,-1.0498395,0.35726154,0.7607175,0.33623332,1.2038609,0.85513943,0.26207992,0.21484187,0.71651334,-0.7897547,-1.1526943,-0.44731164,-0.65420926,-0.23263048,0.083996005,0.44679642,-0.29768398,-1.0788982,-0.37756264,-0.5378702,0.93301934,-0.20903105,0.8448369
ACH-000409,0.0,-0.6301228,-0.4645154,-1.1779741,-0.101666056,0.0,-0.22789142,-0.5407537,0.46156842,-1.1857235,-0.5862464,-0.13918851,-0.06743198,0.68454194,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.027,0.28257555,2.0102606,0.6603054,-0.49988455,0.03132619,0.24164303,2.1520672,0.90178263,-0.68008655,2.3654997,0.32467252,0.24485819,0.40322566,1.0547559,-0.5556869,-0.7832599,0.33339512,-1.020849,-0.019078631,-1.0952988,0.14100589,-0.25222433,-0.2887532,0.41274443,0.2205196,-0.41732055,-0.33495632,0.7800366,-0.5606772,-1.0615366,-0.015749214,-1.0337372,0.43292996,-0.050906897,-0.04026054,0.0652208,-1.3988088,0.5958769,0.35639906,0.99059117,-0.41262603,0.9349358
ACH-000415,0.0,-0.4494665,-0.92928135,-2.7105792,-0.35803935,0.0,-0.29453975,-0.9883368,-1.2563004,-1.3468205,-0.4205675,-0.10928466,-0.36193293,0.7142131,0.33333334,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.028,0.20724683,0.24388662,0.73266023,-0.032946646,-0.0643633,0.35839096,-0.014912731,0.76826173,0.22018926,-0.19160858,-0.013187458,-0.18649493,-0.0038276343,0.46041855,-0.437563,0.45095268,-0.1693719,-0.027566701,0.3463359,0.12752435,0.3657659,0.3981194,0.35348243,0.009996846,0.14636575,0.29585838,-0.15145887,0.7226144,-0.03838689,0.35983962,-0.034885813,-1.1328847,0.07595601,-0.12869486,0.25726968,0.19072434,-0.36138436,-0.3178915,1.0566665,0.55960184,-0.10546279,0.76749307
ACH-000416,0.0,-0.14948203,-0.14613442,-1.3833177,-0.37651297,0.0,-0.10555948,0.79452986,-0.8279325,-0.38918546,0.55181485,-0.3389186,-0.22848518,0.6851275,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.11,0.11,0.50064546,1.6522422,-0.13206375,0.3563933,0.19628735,0.37966615,1.4742677,1.4109613,-0.43158725,0.59258336,1.1715363,-0.07503519,0.22464137,0.7562179,-0.45526454,-0.03328602,-0.37838554,0.08734959,-0.5971149,-0.8903115,0.003824532,-0.36451182,0.39445934,-0.51055956,-0.18211494,-0.24581026,-0.03253502,0.6863508,-0.47719392,-0.20384102,0.22015482,-0.090192184,0.1420779,0.11164771,-0.1611422,0.93670315,0.2411708,0.065792195,0.67285496,-0.066312835,0.14342389,0.6589921
ACH-000417,0.0,-0.91941416,0.37917453,0.88266426,0.38564494,0.0,-0.4477738,0.15060906,-0.7464088,0.7287882,-0.31472418,-0.12811229,0.05475757,0.7796874,0.0,1.0,0.0,0.2,0.25,0.0,0.33333334,0.0,0.0,0.2,0.0,0.0,0.064,0.064,0.28737077,-0.18901774,-0.35711992,0.32644555,0.3514825,-0.3787464,-0.10994774,-0.11173872,-0.465079,-0.49187583,-0.24341281,0.05867157,0.060987417,0.8356606,-0.38854203,0.1997147,-0.6754672,-0.06903851,0.35694638,-0.94701755,0.13471226,-0.26350942,0.9999727,-0.118310824,0.41413507,0.41166937,0.005199149,0.78601956,0.63747334,0.72307163,0.6314647,0.15457337,0.5026016,0.12046445,0.5979856,-0.14845121,0.2747375,0.60923207,0.39290762,0.61823964,0.20935248,0.6744715
ACH-000420,0.0,0.8638816,-0.020769631,0.23121524,0.1887715,0.0,0.1949152,-0.21693271,-0.65984434,0.22664036,1.4760922,0.102134295,0.09024888,0.724241,0.0,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.16666667,0.083,0.083,0.19318902,0.0951405,-0.18710078,0.061627656,-0.0035213765,-0.05573519,0.7253752,-0.38436908,0.14732692,-0.17241953,-0.08889478,0.117977604,0.075544134,0.5692522,0.97140014,0.27731723,0.25349915,0.6446296,0.49960455,0.18422264,-0.10920994,0.7151243,-0.13722467,0.67815614,0.11189041,0.3194691,0.21525435,0.6619634,0.5795107,0.3008303,0.066955626,0.04255663,0.74276876,0.002215311,-0.37020248,0.68049407,-0.4520048,1.4175364,1.7090503,0.7184537,0.12397919,0.66068846
ACH-000422,0.0,1.1438471,0.013564636,0.50910366,0.07254573,0.0,1.2078023,1.4078951,0.034726363,-0.03423293,1.0592439,0.17041777,0.22058003,0.69024897,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.069,0.069,-0.2553645,0.48948646,0.6350067,0.25855082,-0.21261118,-0.22049026,0.6256001,-0.9509704,-0.2762997,-0.018794805,-0.62596816,-0.015103971,0.05735591,0.59133476,0.30928788,-0.6467503,0.35544294,-0.31864554,-0.60574615,-1.0328794,-1.2658124,-1.3157274,-1.3195318,-0.020650797,-0.59804136,-0.320209,-0.3923389,0.9534178,-0.18529312,-0.81979007,-0.08812403,-1.641134,-0.7849914,0.024650693,0.27999592,0.047559626,-1.0130007,-0.40151933,-0.5548674,0.15859534,-0.25661695,0.8093605
ACH-000427,0.0,0.23965186,0.04757956,0.32443896,0.33844855,0.0,-0.23132546,-0.19947526,-1.0161364,0.91197854,-0.4970656,0.1835925,0.06849116,0.71816427,0.33333334,0.0,0.0,0.2,0.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.0,0.073,0.073,1.1655128,-0.6144851,-0.4695482,0.5825579,0.6592426,-0.57392913,-0.58659726,-0.105010614,-0.54164237,-0.70966053,-0.2659813,0.72345287,-0.121598676,0.55463994,0.19848005,0.21414061,-0.7004161,-0.41238046,0.6245103,-0.9480333,0.91241443,0.69670254,-0.14529341,-1.0248417,1.2138847,0.55567455,0.036529876,0.8327678,0.28472131,0.18908049,0.35001266,-0.25417513,0.5046584,0.14128867,0.45347553,0.33071068,0.5601126,-0.80593914,0.22124481,1.2099764,0.20593128,0.6429501
ACH-000433,0.0,0.0687297,0.5453582,-0.48247045,0.0110113025,0.0,0.5240534,0.8867876,0.43738538,-0.7165213,0.48419234,-0.088617064,0.015570273,0.65708065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.041,-0.09650511,-0.6337688,-0.3025174,-0.7463772,-0.19432743,-0.21758054,-0.1447752,-0.4609968,-0.19336529,-0.015307277,-0.23320049,0.13344678,-0.07804818,0.5739788,0.38263234,0.79540867,-0.1866669,0.009729402,0.41695207,1.184077,-0.7470777,-1.3157274,0.09750756,0.35623065,-0.18211494,0.06515164,-0.24386604,0.98403865,-0.18296637,0.16638693,-0.044514205,-0.75080097,0.75622237,0.47186738,1.6366411,0.14971672,-0.14377357,-0.42879003,0.9837193,0.95090824,0.047838587,0.75523627
ACH-000435,0.0,-0.08580929,0.18736719,0.14047989,-0.08501091,0.0,-0.16007328,-0.5345992,0.57522553,-0.99353707,0.09735221,-0.1185879,-0.102711655,0.610164,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.056,0.056,0.10223007,1.3110597,0.4163425,-0.16457716,-0.0072666327,-0.27602875,0.9138503,0.04585523,-0.5060914,0.6328669,-0.36457253,0.1385386,-0.0018371964,0.61744064,0.24619259,-0.5971228,-0.32648462,-0.571319,-0.3295669,0.9679057,-0.23791303,0.22546792,0.39445934,0.050242804,-0.9815754,-0.38338345,0.08143572,0.8274548,0.17429723,0.4378344,-0.6289449,-0.17417358,-0.36055622,0.20761947,0.6760803,0.7703194,0.61151373,1.4822075,-0.63555366,-3.6474774,0.20621637,0.6642694
ACH-000437,0.0,0.8222032,-0.60064393,0.4250592,0.22060454,0.0,0.95015615,0.94872284,-0.28634316,0.6849849,0.63522905,0.3512194,0.25156578,0.73957276,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.044,0.044,-0.16849016,0.23423888,-0.072623774,-0.32973856,0.028801488,-0.09155323,0.11228499,-0.12676847,0.36563537,0.6207111,0.7200791,-0.10878261,-0.011919769,0.57821983,0.8796237,-0.036017153,0.3818068,-0.4466738,-0.17971745,-0.23151943,-0.8169493,-0.19195753,-0.1825421,-0.5718636,1.2555038,-0.44581935,-0.23269995,0.80230635,0.14199053,0.39524555,0.11347887,0.90393317,-0.64023674,-1.3220203,-0.9457236,0.008271659,-0.21413703,0.5501861,-0.60975456,0.098634824,-0.17702056,0.8443385
ACH-000438,0.0,-0.91387665,0.1333991,0.008321207,0.21941529,0.0,-0.4530946,0.4966796,-0.18462157,-0.8094164,-0.055390332,-0.14639723,-0.16272984,0.7505351,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.08,0.08,-0.21689731,-0.9603729,-0.29625812,0.4822563,0.10643822,0.29500312,-0.8863354,1.6688952,0.3586185,-0.14630216,-0.16726735,0.042694908,0.021942673,0.586661,-0.5866118,0.66362053,-0.4769495,0.26402363,-0.21956351,-0.1940111,0.6550182,-0.024150163,-1.0764041,-0.58440286,-0.9815754,-0.24539833,-0.17303546,0.8748822,-0.2662314,-0.9551735,-0.19763237,-0.6613304,-0.037699774,0.33261245,-0.1398311,0.03734768,-0.08869913,0.033896685,0.16924922,0.22345553,0.07234169,0.7211225
ACH-000440,0.0,-0.42234284,0.53277826,1.1889784,-1.4798481,0.0,-0.7423813,-1.0359157,1.4072765,0.23591572,-0.58039784,-1.0260669,-0.30417144,1.051112,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.034,-0.41933712,-0.78221184,-0.107994616,-0.17236537,-0.12337482,-0.39879018,-0.6773414,-0.3364098,-0.28636965,-0.2086877,1.4211658,0.034019526,-0.19916376,0.47288075,0.379136,0.8185642,-0.8350793,0.35323188,0.35181773,0.11521,0.81675524,0.1055792,0.18773569,-0.43613064,-0.9815754,0.6788704,0.526586,1.1129986,0.85528404,0.72027296,0.21461615,1.2220423,-0.12795407,-1.0201465,-0.6400877,-0.8833401,-0.09502132,0.22099783,-0.65908086,-0.9733628,-0.028076576,0.78203505
ACH-000441,0.0,0.23832706,0.2067757,-0.7399689,-0.029090375,0.0,0.22797504,0.60659045,-0.14021325,0.14118859,-0.015758704,-0.46126562,0.031873025,0.7458031,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.061,-0.4950785,-0.18452021,-0.22227144,-0.5476915,0.28495747,-0.3253476,-0.07871953,-0.09206578,-0.49604174,0.3133761,0.69813263,0.2567236,-0.013764082,0.604056,-1.4096915,-0.26761,-0.19088739,-0.6174236,0.46774969,-0.06337848,-0.089415595,0.49604273,-0.20761897,1.0471785,0.28232446,-0.03911949,0.07369764,0.7394549,0.3679041,0.100827076,-0.45320526,0.07445384,0.016815258,-0.41540748,1.0057119,0.4201536,-0.23409763,-0.12182731,-0.35346147,-0.37807262,0.08551022,0.6230289
ACH-000445,0.0,0.48163512,0.03568749,0.96359545,0.18856749,0.0,1.1316307,-0.19023824,0.22230428,-0.30831134,0.054529376,0.28448132,0.2996883,0.73206085,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.056,0.056,-0.1666761,-0.014978673,-0.57483923,-0.3587906,0.078757174,0.6716738,-0.22797787,0.6265675,-0.15364741,-0.08693277,-0.36815614,-0.19123797,-0.07225502,0.60574245,0.3207361,-0.7356203,0.08218151,-0.12365768,0.26738074,0.21445632,-0.8562853,-0.17060219,0.39445934,-0.02048833,0.640102,-0.1821162,-0.046651304,0.75570273,0.22733998,-0.14632916,-0.28513214,0.10903475,-0.2483155,-1.393707,-0.34194198,-0.28973773,-0.19531964,-0.05451904,-0.001374603,0.36924502,-0.06632392,0.6396968
ACH-000447,0.0,0.94879884,1.2009109,-1.1303984,0.6462912,0.0,0.41397917,1.8855811,1.6615789,-0.52785134,1.0161018,-0.023766754,0.3072453,0.71850824,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666667,0.083,0.083,-0.4702744,0.44910562,0.2055648,0.08363424,-0.3104287,0.7048465,-0.90990096,0.586702,0.23480815,-0.19650534,-1.1932237,-0.10067393,-0.110761166,0.6149923,0.2589882,0.65045905,0.4381178,0.5625408,0.56376326,0.44205272,0.29590735,0.7651618,1.186989,0.47769797,1.0627593,0.56239176,0.3338472,0.7176101,0.34932742,-0.060644906,-0.30359888,-0.4416795,-0.7364034,-0.4190036,-0.09191932,-0.22994436,-1.3661448,-0.5541576,-0.32534885,-0.27951217,-0.48020366,0.8733077
ACH-000450,0.0,-0.036147848,0.040592548,-0.90786874,-0.0192539,0.0,0.018815482,0.3088423,0.42106092,0.027932083,0.123507604,-0.18709904,-0.13273907,0.778324,0.0,0.0,0.0,0.0,0.25,0.6666667,0.33333334,0.0,0.0,0.0,0.0,0.16666667,0.123,0.123,-0.5238623,-0.11808741,0.030509733,-0.49055254,-0.00082709733,-0.10218229,-0.06035131,0.3712752,-0.19009387,0.5944173,0.84329784,-0.10343075,-0.028471645,0.57145196,0.9309357,0.0043305177,0.13085863,0.60398996,-0.16631952,0.04717228,-0.7121199,0.70739526,-0.7273074,0.9850335,0.21962263,-0.73250586,-0.0061425604,0.81633836,0.26010007,0.49551064,0.112771995,0.7887797,0.21572207,0.5641488,0.12187151,0.0039052325,0.6471592,0.49874103,-0.00663855,0.098634824,0.12012569,0.6481632
ACH-000452,0.0,0.922165,-0.38415337,0.70874995,0.5265039,0.0,0.66377497,0.1122981,-0.7395021,0.6960706,-0.20106634,0.60067004,0.38962963,0.6881114,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.058,0.058,5.3849363,1.5440272,0.4966888,-0.059660494,0.45625383,0.4728,1.7491909,0.2271776,0.19220741,-0.10501075,-0.3192388,0.39148346,0.18194236,0.91208166,0.87154335,-0.35660473,0.1240542,-0.060629018,-0.27777952,1.0640316,0.20431103,-0.2058892,-1.0764041,-0.4784637,-0.5617857,-0.51586366,-0.05666007,0.98501873,-0.37354305,0.013392363,0.08539257,0.4716553,0.9806547,0.5343133,-1.0482113,-0.34134448,-0.52382785,0.3364289,0.3740155,0.48644665,0.19958289,0.71326804
ACH-000456,0.0,-0.47091433,0.03669203,0.8364947,0.40094274,0.0,0.96765894,-0.33379087,0.43208143,-0.5238473,-0.18574497,0.022803314,0.23078065,0.73254657,0.0,0.0,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059,0.059,0.4953775,2.188005,0.2887668,0.22695136,-0.2938444,0.03193761,1.4772534,-0.07189354,-0.14533119,0.4119209,-1.016098,-0.4142418,-0.09273563,0.7196965,0.2297263,-0.5013855,0.039644957,-0.050277855,0.23188443,-0.05392775,-0.8751338,-0.29567087,-0.22650506,-1.0248417,-0.9815754,-0.30404913,-0.44319525,0.86139774,-0.34974664,0.5795439,0.32904312,-0.0968817,0.6221244,0.18687728,0.46196702,0.23310703,0.46731636,-1.152984,-1.4572483,-0.5508081,0.2641858,0.67270774
ACH-000457,0.0,0.7547418,0.864979,0.68955433,0.58904636,0.0,0.049325675,-0.5823051,-0.20700614,1.0019035,0.4826548,0.3966987,0.161266,0.66857594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,0.040265106,-0.20808366,-0.3155502,-0.55773133,0.12848441,-0.37654772,-0.09909576,-0.18011722,0.720772,-0.11001642,0.9277787,0.12239868,-0.01635605,0.59724444,1.0940953,0.24844047,0.2111392,0.6566399,-0.28200537,0.22830395,-0.54648095,0.13160664,1.0595293,-1.0248417,1.1872567,0.09628047,0.03998139,0.73601073,-0.8712678,-0.7404165,-0.7573536,-0.63698685,-0.019271702,-0.9605069,-0.27721485,0.36181986,-0.50056195,-0.50182205,-0.47487846,0.098634824,-0.2963656,0.98778266
ACH-000461,0.0,0.25338128,0.27580243,1.7196616,0.4326081,0.0,-0.4591013,0.27836958,-0.26858744,0.52414757,-0.2553637,-0.028107218,-0.028748982,0.6733121,0.0,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.047,0.41124034,1.239858,0.006349267,-0.1302728,2.4338691,0.23636682,0.95322305,-0.21707907,0.40750867,0.17472734,-0.22130989,0.04912381,0.36451325,0.8558318,-0.5133748,-0.6261035,-0.28813505,-0.35442632,0.08920513,0.21331663,1.6401517,-0.23787612,0.38700312,-0.57747275,-0.56519794,0.2008994,0.06060402,0.8344834,0.36945912,-0.22682172,-0.3923805,-0.88431394,-0.3490094,-0.62734866,-0.14602852,-0.2235223,-0.63577944,0.37837085,0.82542706,0.7073858,-0.23866937,0.75552416
ACH-000463,0.0,0.9638613,-0.10236466,-0.14329092,-0.14795084,0.0,-0.13525592,1.1034906,-0.9012332,-1.0824631,1.109731,-0.41218656,-0.20464,0.6557146,0.0,0.0,0.0,0.0,0.25,0.33333334,0.0,1.0,0.0,0.0,0.0,0.0,0.108,0.108,3.5494566e-05,-0.24497443,0.047587793,-0.547415,-0.23614298,-0.13434996,-0.26233926,-0.70502275,0.20172666,-0.07747592,-0.23248643,0.08798497,-0.12955847,0.5035785,-1.3631092,0.11472671,0.06979555,-0.3968176,-0.30732885,0.11521,0.059409723,-0.49879158,-0.21175118,-0.0117634535,-0.9815754,-0.35807115,-0.13728733,0.6876188,0.1517203,0.04432221,-0.28415152,0.69533515,-0.35719734,1.2031409,-0.24886352,0.10616143,-0.37192,0.0049617887,0.73447436,-1.4315819,0.09269285,0.6302833
ACH-000464,0.0,0.5133691,-0.37397557,0.5710102,0.2546042,0.0,1.1165146,0.26926404,0.1145429,-0.2527298,-0.5061377,0.29649696,0.03610974,0.6750124,0.0,0.0,0.0,0.2,0.0,0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.045,0.21842007,0.5043644,0.24460259,-0.3963378,0.038494535,-0.07725341,0.3251391,-0.3102498,0.2765103,0.52953494,0.42449376,-0.1354499,0.065315105,0.5618047,0.12196667,-0.44620547,0.3286823,-0.41771513,-0.30010042,0.09745601,-0.85350895,-0.3056581,0.5321381,0.19425316,-0.369126,-0.38272592,-0.08400023,0.7094293,-0.861647,-1.1204481,-0.7662769,-1.2317489,-0.13564193,-0.51383436,-0.005717568,-0.31877625,-1.2043439,-0.46986425,1.5245771,-1.4888226,-0.26757944,0.89118105
ACH-000466,0.0,0.15824968,-0.15702797,1.0480019,0.51478785,0.0,-0.2079384,0.25826252,0.0807086,-0.6363128,-0.6188355,0.37991622,0.084787965,0.734958,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.066,0.066,0.69275856,1.9746099,-0.05571812,0.3856228,-0.20044038,0.25269434,1.5552566,0.45133328,-0.15505914,0.81780386,-0.19951348,-0.20665702,0.28628162,0.75657487,0.36747965,0.083189696,-0.4538713,-0.5430576,-0.06137228,0.02841276,0.35646358,-0.26355267,1.0639253,-0.43141034,-0.57011366,0.18409249,-0.20157607,0.840567,0.7087313,-0.13576737,-0.7781067,-0.838585,-0.589786,0.6223749,-0.15101004,-0.101357386,-0.40644556,0.21615218,-0.051472005,1.1806277,-0.20074882,0.7900086
