compound,model_family,strategy,omics_layer_model,fold,feature,omics_layer,importance
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::cell_cycle_mitosis,cnv,0.0050138736119156166
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::oxidative_stress_ferroptosis,cnv,0.004827652650199332
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,prot::receptor_tyrosine_kinase,prot,0.004664840470295728
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,expr::emt_adhesion,expr,0.004453947310226807
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::dna_damage_repair,mut,0.004064035026341472
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::emt_adhesion,cnv,0.004040158975388338
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,prot::chromatin_hdac,prot,0.0038315383249399875
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,meth::chromatin_hdac,meth,0.0037816792517622274
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,prot::pi3k_akt_mtor,prot,0.003725419987812539
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::chromatin_hdac,mut,0.003384373465114607
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::receptor_tyrosine_kinase,cnv,0.003287379502881177
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::receptor_tyrosine_kinase,mut,0.002886162707274807
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,expr::proteasome_er_stress,expr,0.0026747159034647243
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,prot::proteasome_er_stress,prot,0.002544600396014329
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::mapk_signaling,mut,0.002458477853510417
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::global_abs_mean,mut,0.0023670939713810787
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::global_mean,mut,0.0023670939713810787
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,meth::cell_cycle_mitosis,meth,0.0020385346101270438
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,meth::apoptosis,meth,0.0019398305004344868
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::pi3k_akt_mtor,mut,0.0018507049926867196
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::global_abs_mean,cnv,0.0017993462970723592
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::emt_adhesion,mut,0.0017767416825012162
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,meth::dna_damage_repair,meth,0.001714353032059691
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,cnv::mapk_signaling,cnv,0.0015378945623615112
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,mut::oxidative_stress_ferroptosis,mut,0.0013655236402985702
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,2,expr::global_mean,expr,0.0013376442306473708
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::drug_transport_metabolism,expr,0.015838364401456716
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::oxidative_stress_ferroptosis,expr,0.015488375784132398
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::drug_transport_metabolism,prot,0.013741591846329317
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::global_abs_mean,meth,0.01362769495471031
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::mapk_signaling,expr,0.013387446656538278
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::drug_transport_metabolism,cnv,0.013107460957881407
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::global_abs_mean,expr,0.011239229856874531
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::microtubule_spindle,meth,0.010477923329435746
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::oxidative_stress_ferroptosis,meth,0.010128035203622272
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::receptor_tyrosine_kinase,prot,0.009563735891995079
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::global_mean,prot,0.009442716989455492
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::dna_damage_repair,expr,0.00877122289285882
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::global_abs_mean,prot,0.008512439140839793
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::cell_cycle_mitosis,mut,0.00843491346639661
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::proteasome_er_stress,meth,0.007951562478358994
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::emt_adhesion,mut,0.007494019220284889
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::chromatin_hdac,mut,0.007252935963765498
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::apoptosis,expr,0.007066626018151314
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::emt_adhesion,meth,0.0070604653420246865
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::oxidative_stress_ferroptosis,prot,0.006492691931715566
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::pi3k_akt_mtor,meth,0.00642667300756751
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::microtubule_spindle,mut,0.00577943765720838
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::microtubule_spindle,prot,0.005753928595873653
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::emt_adhesion,cnv,0.0055438096039828475
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::drug_transport_metabolism,meth,0.0055407551590194865
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::drug_transport_metabolism,mut,0.005270146876898186
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::chromatin_hdac,expr,0.0050649396589648645
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::chromatin_hdac,cnv,0.00476623432739576
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::pi3k_akt_mtor,cnv,0.0045899415415115875
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::pi3k_akt_mtor,prot,0.00436329494049106
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::mapk_signaling,meth,0.004144473458176297
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::microtubule_spindle,cnv,0.004133582423259452
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::receptor_tyrosine_kinase,mut,0.004026712930709255
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::receptor_tyrosine_kinase,cnv,0.003970708506855299
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::chromatin_hdac,prot,0.0039512628180396634
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::receptor_tyrosine_kinase,meth,0.0038496928616489055
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::apoptosis,prot,0.003831900035810367
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::proteasome_er_stress,prot,0.003343022748242083
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::chromatin_hdac,meth,0.00320976171669177
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::mapk_signaling,cnv,0.0031066209471723705
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::emt_adhesion,prot,0.002998854446579425
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::global_abs_mean,mut,0.0029421629484292656
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::global_mean,mut,0.0029421629484292656
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,cnv::oxidative_stress_ferroptosis,cnv,0.002938779564776491
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::proteasome_er_stress,expr,0.002771227647279135
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,prot::dna_damage_repair,prot,0.0024936581246738903
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::mapk_signaling,mut,0.0024072299613113746
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,meth::apoptosis,meth,0.0021555021923453438
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,expr::global_mean,expr,0.0020430359360013566
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,3,mut::dna_damage_repair,mut,0.0020411528083313923
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::drug_transport_metabolism,expr,0.021810181460748222
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::oxidative_stress_ferroptosis,expr,0.017675622015018884
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::mapk_signaling,expr,0.016906050165647894
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::drug_transport_metabolism,cnv,0.01546914438518888
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::cell_cycle_mitosis,mut,0.013061702972530672
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::global_mean,prot,0.013049673853193266
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::global_abs_mean,prot,0.012194635251096809
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::global_abs_mean,expr,0.012039304606509942
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::global_abs_mean,meth,0.010285379162684684
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::microtubule_spindle,meth,0.009943561886112971
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::apoptosis,expr,0.009324216577947353
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::oxidative_stress_ferroptosis,prot,0.0088020151027644
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::pi3k_akt_mtor,prot,0.008717602017434385
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::oxidative_stress_ferroptosis,meth,0.008332186291953677
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::drug_transport_metabolism,prot,0.008324481120205906
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::chromatin_hdac,cnv,0.007886752757727024
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::mapk_signaling,meth,0.00767013180672571
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::proteasome_er_stress,meth,0.007570362484992637
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::receptor_tyrosine_kinase,meth,0.00709704507259092
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::apoptosis,cnv,0.006913828365347951
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::receptor_tyrosine_kinase,mut,0.006163490668097356
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::dna_damage_repair,expr,0.005574793464501758
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::chromatin_hdac,meth,0.005139464692749456
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::pi3k_akt_mtor,cnv,0.005138836958870054
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::emt_adhesion,prot,0.005110119411315217
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::mapk_signaling,mut,0.004965949897829872
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::chromatin_hdac,expr,0.004881414650030128
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::global_mean,cnv,0.004453554674006779
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::proteasome_er_stress,prot,0.004307979710674181
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::oxidative_stress_ferroptosis,cnv,0.0041114700460179645
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::cell_cycle_mitosis,cnv,0.004045026042519773
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::emt_adhesion,cnv,0.004036017842818165
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::mapk_signaling,prot,0.003775394245095629
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::receptor_tyrosine_kinase,cnv,0.003667868164170341
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::chromatin_hdac,prot,0.0034689960868226136
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::chromatin_hdac,mut,0.003060025615899168
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,prot::receptor_tyrosine_kinase,prot,0.0029986277742730712
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::drug_transport_metabolism,mut,0.002893161606835643
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::dna_damage_repair,meth,0.0028574431092909004
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::dna_damage_repair,mut,0.0026381503358456847
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,cnv::dna_damage_repair,cnv,0.002349768184711476
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::global_mean,expr,0.0022348703339360393
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::pi3k_akt_mtor,mut,0.0020368629896837867
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,mut::emt_adhesion,mut,0.0018647694118803255
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::pi3k_akt_mtor,meth,0.0017851406266967376
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::microtubule_spindle,expr,0.0017487186854866972
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,expr::receptor_tyrosine_kinase,expr,0.0016150062312102337
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::cell_cycle_mitosis,meth,0.0016122181747175385
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::global_mean,meth,0.001568700506203532
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,4,meth::drug_transport_metabolism,meth,0.0013939219793342962
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::drug_transport_metabolism,expr,0.01881316530102717
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::oxidative_stress_ferroptosis,expr,0.016993744342029788
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::drug_transport_metabolism,cnv,0.013439806624938447
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::global_mean,prot,0.01254005946251465
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::global_abs_mean,prot,0.012180190956138948
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::oxidative_stress_ferroptosis,meth,0.011991662174595564
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::global_abs_mean,expr,0.010945467576147118
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::mapk_signaling,expr,0.0108865459917435
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::global_abs_mean,meth,0.010858689529171612
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::apoptosis,cnv,0.010569350972310192
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::dna_damage_repair,expr,0.009837221011868081
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::chromatin_hdac,expr,0.009323499126907712
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::oxidative_stress_ferroptosis,prot,0.009086283390192582
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::apoptosis,expr,0.009070553377194606
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::drug_transport_metabolism,prot,0.008349508184685269
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::proteasome_er_stress,meth,0.007767447848745571
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::emt_adhesion,meth,0.007028561876760738
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::receptor_tyrosine_kinase,cnv,0.006842770798467547
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::microtubule_spindle,mut,0.006263796263496844
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::microtubule_spindle,meth,0.006079883557450124
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::cell_cycle_mitosis,prot,0.005708253577404217
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::receptor_tyrosine_kinase,meth,0.005410748334344719
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::microtubule_spindle,prot,0.005334747050893965
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::pi3k_akt_mtor,cnv,0.005287583953495272
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::cell_cycle_mitosis,mut,0.00489957669527016
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::mapk_signaling,meth,0.004292144524939581
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::emt_adhesion,cnv,0.004240751910918061
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::proteasome_er_stress,expr,0.004182652152115393
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::chromatin_hdac,cnv,0.004155015832866631
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::cell_cycle_mitosis,cnv,0.0037107457379601076
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::global_mean,mut,0.00364905349693972
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::global_abs_mean,mut,0.00364905349693972
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::oxidative_stress_ferroptosis,cnv,0.0036055455903515206
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::proteasome_er_stress,cnv,0.003433851150728622
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::dna_damage_repair,cnv,0.0033836502583055794
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::dna_damage_repair,meth,0.003347447641889526
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::pi3k_akt_mtor,meth,0.0033132682651535344
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::receptor_tyrosine_kinase,prot,0.003163025489577767
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::emt_adhesion,prot,0.003087645748516078
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::pi3k_akt_mtor,prot,0.0029297902677408614
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,expr::emt_adhesion,expr,0.0027780839562900413
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,meth::cell_cycle_mitosis,meth,0.002699762731775447
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::chromatin_hdac,prot,0.0026380228758127308
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::receptor_tyrosine_kinase,mut,0.0026039367072005328
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::apoptosis,prot,0.0025425503702051775
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,cnv::microtubule_spindle,cnv,0.002332724698703281
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::chromatin_hdac,mut,0.0022400148802637484
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,prot::proteasome_er_stress,prot,0.002238301226508696
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::oxidative_stress_ferroptosis,mut,0.002161890417916445
CAY10618,RidgeCV,pathway_modules,multiomics_pathway,5,mut::drug_transport_metabolism,mut,0.0019956905987440383
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,expr::global_abs_mean,expr,0.021034645210530938
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,expr::mapk_signaling,expr,0.018696222324651186
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,expr::global_mean,expr,0.014943672591661223
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,expr::oxidative_stress_ferroptosis,expr,0.012753258013185713
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,expr::receptor_tyrosine_kinase,expr,0.011567362109662669
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::microtubule_spindle,cnv,0.011183430205391353
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,expr::apoptosis,expr,0.010686945012025974
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,cnv::chromatin_hdac,cnv,0.010620054544313088
Parbendazole,RidgeCV,pathway_modules,multiomics_pathway,1,prot::pi3k_akt_mtor,prot,0.010215310619851118
